image url,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/B9vfn-XCcAIvZLo?format=jpg&name=small,"['text', 'drawing', 'bird', 'cartoon', 'sketch', 'animal', 'illustration', 'owl']",['envelope'],"['Bird', 'great grey owl', 'Barn owl', 'Owl', 'Beak', 'Font', 'Screech owl', 'Falconiformes', 'Painting', 'Art']","['Owl', 'Animal']"
https://pbs.twimg.com/media/CABIznGWcAAkEfl?format=jpg&name=small,"['cat', 'mammal', 'animal', 'lagomorph', 'rabbit', 'looking', 'black', 'rabbits and hares', 'staring']","['hare', 'wood rabbit', 'Angora']","['Rabbit', 'Rabbits and Hares', 'Ear', 'Neck', 'Whiskers', 'Fawn', 'Domestic rabbit', 'Terrestrial animal', 'Snout', 'Hare']","['Rabbit', 'Animal']"
https://pbs.twimg.com/media/CBSlhBMUIAANe_T?format=jpg&name=small,"['box', 'fabric', 'child art', 'bag', 'pillow', 'clothes']","['stole', 'diaper']","['Purple', 'Bag', 'Fawn', 'Shipping box', 'Present', 'Pattern', 'Box', 'Art', 'Event', 'Paper']","['Packaged goods', 'Top', 'Box']"
https://pbs.twimg.com/media/CCkji2aWgAE9TY0?format=jpg&name=small,"['floor', 'ground', 'indoor', 'animal', 'carnivore', 'cat', 'domestic cat']","['Japanese spaniel', 'papillon']","['Cat', 'Felidae', 'Wood', 'Carnivore', 'Plant', 'Whiskers', 'Grass', 'Small to medium-sized cats', 'Tail', 'Soil']","['Rabbit', 'Furniture']"
https://pbs.twimg.com/media/CDxu-6PW8AAshr0?format=jpg&name=small,"['dog', 'ground', 'person', 'carnivore', 'animal', 'boy', 'clothing', 'mammal']","['German shepherd', 'malinois']","['Clothing', 'Smile', 'Dog', 'Carnivore', 'Cap', 'Dog breed', 'Companion dog', 'Baseball cap', 'Fawn', 'Toddler']","['Dog', 'Hat', 'Footwear', 'Person', 'Shoe', 'Pants']"
https://pbs.twimg.com/media/CE-Of0HW8AAhkWA?format=jpg&name=medium,"['text', 'cartoon']",['cock'],"['Mythical creature', 'Toy', 'Supernatural creature', 'Fawn', 'Headgear', 'Snout', 'Horn', 'Stuffed toy', 'Art', 'Whiskers']",['Hat']
https://pbs.twimg.com/media/CGJENDvUIAASkSa?format=jpg&name=900x900,"['tree', 'outdoor', 'plant', 'clothing', 'bench']",['worm fence'],"['Plant', 'Vertebrate', 'Leaf', 'Wood', 'Tree', 'People in nature', 'Mammal', 'Natural landscape', 'Vegetation', 'Grass']","['Person', 'Top']"
https://pbs.twimg.com/media/CHfMSS4UAAAm8Uu?format=jpg&name=small,"['animal', 'mammal', 'carnivore', 'lagomorph', 'cat', 'domestic cat']","['wood rabbit', 'Newfoundland', 'Angora']","['Rabbit', 'Rabbits and Hares', 'Domestic rabbit', 'Snout', 'Terrestrial animal', 'Fur', 'Art', 'Whiskers', 'Comfort']",['Rabbit']
https://pbs.twimg.com/media/CIriFWkWcAAs_y9?format=jpg&name=900x900,"['tree', 'grass', 'outdoor', 'sky', 'playground', 'field', 'green', 'grassy', 'lush', 'pasture', 'plant', 'day', 'wooded']",['lakeside'],"['Plant', 'Sky', 'Natural landscape', 'Tree', 'Cloud', 'Land lot', 'Grass', 'Grassland', 'Landscape', 'Plain']",[]
https://pbs.twimg.com/media/CJ6StB9UkAAbla5?format=jpg&name=900x900,"['cartoon', 'text', 'illustration']",['tennis ball'],"['Vertebrate', 'Cartoon', 'Font', 'Rectangle', 'Art', 'Circle', 'Design', 'Graphics', 'Happy', 'Visual arts']","['Packaged goods', 'Animal']"
https://pbs.twimg.com/media/CLHMoJ7UYAAFJtV?format=jpg&name=large,"['person', 'people', 'clothing', 'outdoor', 'man', 'woman', 'scene', 'text', 'city', 'building', 'street', 'crowd']","['restaurant', 'grocery store']","['Outerwear', 'Sky', 'Building', 'Public space', 'T-shirt', 'Market', 'City', 'Event', 'Tartan', 'Crowd']",['Person']
https://pbs.twimg.com/media/CMZa5pYU8AA7hiT?format=jpg&name=medium,"['text', 'poster', 'book', 'person', 'screenshot']","['book jacket', 'web site']","['Book', 'Publication', 'Font', 'Adaptation', 'Art', 'Paper', 'Illustration', 'History', 'Paper product', 'Visual arts']",['Person']
https://pbs.twimg.com/media/CNm_YWpUsAAjcd_?format=jpg&name=900x900,"['clothing', 'indoor', 'fabric', 'textile', 'patchwork', 'quilt', 'handmade', 'pattern (fashion design)', 'clothes']","['apron', 'overskirt']","['One-piece garment', 'White', 'Baby & toddler clothing', 'Dress', 'Textile', 'Day dress', 'Sleeve', 'Pink', 'Fashion design', 'Pattern']",['Dress']
https://pbs.twimg.com/media/CO5WQ-nU8AADfUs?format=png&name=small,"['cartoon', 'text', 'abstract', 'animal', 'vector graphics']","['comic book', 'bathing cap']","['Nose', 'Hairstyle', 'Vertebrate', 'Cartoon', 'Rabbit', 'Ear', 'Organism', 'Mammal', 'Happy', 'Gesture']",['Animal']
https://pbs.twimg.com/media/CQGWJT8VEAA64Ab?format=jpg&name=medium,"['text', 'person', 'grass', 'smile', 'clothing']",[],"['Smile', 'Grass', 'Chair', 'Competition event', 'Recreation', 'Event', 'Championship', 'Toy', 'Publication', 'Pattern']","['Person', 'Shirt', 'Animal', 'Packaged goods']"
https://pbs.twimg.com/media/CRTRw73UcAAsLdU?format=jpg&name=large,"['person', 'mirror', 'wall', 'wearing', 'clothing', 'red', 'indoor', 'trousers', 'standing', 'suit', 'smile', 'human face', 'posing', 'dressed']","['suit', 'ice lolly']","['Hair', 'Mirror', 'Chin', 'Hand', 'Arm', 'White', 'Mouth', 'Vision care', 'Eyewear', 'Human body']","['Pants', 'Person', 'Shoe', 'Top']"
https://pbs.twimg.com/media/CSgoclSU8AACCtI?format=jpg&name=medium,"['person', 'indoor', 'cat', 'carnivore', 'animal', 'black', 'mammal', 'domestic cat']","['tabby', 'Egyptian cat']","['Cat', 'Felidae', 'Small to medium-sized cats', 'Gesture', 'Carnivore', 'Whiskers', 'Domestic short-haired cat', 'Fur', 'Eyewear', 'Claw']","['Cat', 'Person']"
https://pbs.twimg.com/media/CTzKQbpWcAY0Pvq?format=jpg&name=240x240,"['cat', 'mammal', 'animal', 'indoor', 'laying', 'rabbit', 'text', 'squirrel', 'lagomorph']","['hare', 'fox squirrel']","['Plant', 'Rabbit', 'Rodent', 'Rabbits and Hares', 'Fawn', 'Whiskers', 'Squirrel', 'Terrestrial animal', 'Snout', 'Event']",['Animal']
https://pbs.twimg.com/media/CVAhxn6VEAAgkSW?format=jpg&name=medium,"['drawing', 'sketch', 'handwriting', 'cartoon', 'text', 'child art', 'illustration', 'art', 'ink', 'whiteboard']",['book jacket'],"['Art', 'Font', 'Book', 'Art book', 'Drawing', 'Illustration', 'Visual arts', 'Handwriting', 'Paper', 'Ink']",['Packaged goods']
https://pbs.twimg.com/media/CWNoHh4VAAAF4tx?format=jpg&name=small,"['text', 'screenshot', 'mobile phone', 'cartoon']",[],"['Purple', 'Automotive design', 'Gadget', 'Material property', 'Font', 'Magenta', 'Electronic device', 'Audio equipment', 'Kitchen appliance', 'Multimedia']",['Home appliance']
https://pbs.twimg.com/media/CXaqO2DUoAAdaE8?format=jpg&name=medium,"['text', 'fast food', 'food', 'dish', 'vegetable', 'menu']",['packet'],"['Natural foods', 'Recipe', 'Plant', 'Ingredient', 'Publication', 'Whole food', 'Leaf vegetable', 'Book', 'Superfood', 'Cuisine']",['Packaged goods']
https://pbs.twimg.com/media/Bd76NfMCAAAPq6l?format=jpg&name=medium,"['snow', 'skiing', 'outdoor', 'person', 'footwear', 'people']","['ski', 'guinea pig']","['Footwear', 'Snow', 'Shoe', 'Sports equipment', 'Outerwear', 'Sports gear', 'Glove', 'Sneakers', 'Hat', 'Sportswear']","['Person', 'Turtle', 'Animal', 'Ski']"
