"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"2983f60d-1075-4fe9-b0fa-4b36797e326a","2016-02-05","simongrove","-42.952739","147.35007","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3bda1581-8da2-461c-8617-b98c24a715d3","2021-02-13","jackiemiles","-36.5773501881","149.7620161915","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"30df4f6c-05be-4533-8fa7-675baa0c7eea","2011-02-16","","-37.7134130556","145.2872347222","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","1990-02-28","","-43.38246280220661","146.84321178748579","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"239b9e8b-cedd-48cc-8981-e2d6f17fdf4c","2019-02-16","","-37.8","145.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"92149217-9662-4a50-b251-67df64d27434","2019-02-05","","-37.8","145.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"44865ba2-41d6-45b6-a9ac-bf76af760d7e","2021-02-20","rsmalley","-38.108199014","145.1481752927","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"c31ea0f2-a11d-4890-b666-b71180eec58a","2019-02-26","","-43.0","147.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"3f88a962-86a7-4ad0-bd5d-d52cbaf9ab3c","2019-02-03","clarissa04","-34.8423874","138.5363769","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6bdf01ce-0122-4c7a-afeb-0723dfba2333","2020-02-29","reiner","-37.8857358824","145.3608433333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"07344374-f816-41b0-b3b5-1a6ef86e9863","2019-02-07","reiner","-37.9838246607","145.5923058274","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-02-12","","-41.58023541030361","146.28757139558698","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"80d2be86-b733-4345-9e8d-d04ef664d5c5","2021-02-08","mangoparker","-35.260247921","138.5600338202","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"48b7c4dc-9962-4dbe-8701-d5f0a0f01584","2018-02-01","peterabbott","-35.303689","149.10675","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"419cdf26-4ca4-4ec3-98f2-4cba024d8b7f","2015-02-26","","-37.7338037826","145.2108583494","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","1998-02-24","","-41.99757998092977","146.86008340308965","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"0836f40a-eb59-4637-922a-a6cd370cbe0a","2015-02-28","kenharris","-38.12665","147.07483","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"fd1cc662-00bb-41e1-91ae-97f524a5d882","2019-02-04","jmack88","-37.9438286398","145.490183519","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ffbe19f1-cb0b-4669-baee-d2edc6b01fa1","2021-02-24","belmontmargie","-38.173567893","144.339013584","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2017-02-18","1370","-42.05847389","148.29702417","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"6929375a-2a93-4747-937a-ce8f4b55b8cf","2017-02-07","1370","-41.70710583","146.57116417","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"2b0802b0-8331-4eb2-8bf2-6b786b5d3a30","2016-02-22","simongrove","-42.953171","147.348031","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6077bb3a-fac8-4773-9170-86036de696b9","2020-02-25","reiner","-37.7058139797","145.816276696","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"280976b4-461a-4668-9058-4344342b8231","2019-02-16","reiner","-37.8835758426","145.4090129977","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-02-19","","-41.87404640839743","148.30645931193322","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2017-02-06","1370","-41.70583861","146.56638306","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"96228588-3ef1-416b-abbd-beb437317339","2020-02-06","reiner","-38.1439215162","144.3157665485","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3e2210fe-2940-4167-8a06-ddfe41bbeb16","2021-02-27","reiner","-37.0536225","147.6028536111","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ac054f6d-1f59-4470-a2ab-92e3e2c33f40","2019-02-07","reiner","-37.9885037637","145.6398793833","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7ab1e2be-36b2-45c0-af42-6f9057738fc2","2018-02-28","reiner","-36.8531158333","146.8603966667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"55e52dec-b36e-42b2-b462-4244a928f08c","2020-02-23","reiner","-37.5292318289","145.9418866038","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8f4fe904-f42a-43e4-993a-ed6dc69bc0dc","2020-02-08","cobaltducks","-35.0356678214","138.5710080455","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e29fa270-e115-4153-a362-56ae4e61aed9","2019-02-14","jiggy","-35.3044433594","149.178604126","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-02-03","","-37.75652219","142.0279324","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"050a382e-da66-4a44-8590-f255f2dcfd07","2021-02-18","camidge","-33.5083521177","149.6945199918","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-02-05","","-37.0200982","144.84375","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ee9bae18-87fa-41b7-a25c-488c7f119628","2017-02-17","simongrove","-42.952998","147.347688","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8dfe4d0a-9a0b-410b-82b7-220c83e70a4a","2018-02-02","reiner","-36.3372785094","146.3188147545","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8616b3f8-6ae3-4138-bee4-38c8dd89231d","2021-02-19","maxcampbell","-36.5769975073","149.7619362252","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"846f9ece-895e-4865-84c7-2ee720e83afa","2021-02-20","rover-rod","-37.7545793345","145.6739047826","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2c80cb47-957d-4741-97ed-5ed7e12ef906","2018-02-13","reiner","-37.8750912795","145.3591820598","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"37a12622-1bbf-4790-8f00-40fc69b463ab","2019-02-15","maxcampbell","-36.57725","149.756604","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4baa7b57-3f5b-46fe-95db-380cb239691f","2021-02-04","danicalockett","-37.8324966667","145.3633416667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"440a609d-6e24-4909-b04b-cafb68a6dbc7","2015-02-02","russ87","-34.967365","138.630003","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"42444745-26ca-4040-9f9b-782698896f33","2021-02-21","fairypossum","-37.8305966667","144.9802983333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"300e6179-a05e-4b09-9254-b79cfb5b6bcb","2021-02-13","kiout23","-37.8","145.15","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1990-02-28","","-43.445572240053366","146.91843485198","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"b4b0a61e-1ec0-41f3-aa74-735bbd328cb3","2021-02-14","helenschofield","-38.1499879256","144.3781501429","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"5f21a090-86b7-4bce-b664-c5f9269795ed","2019-02-19","reiner","-37.667324107","145.8898209848","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4a6c5758-cd60-4403-aa18-91cc0d59b44f","2021-02-28","jeannie_bartram","-34.466614","150.846105","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"defc3e3c-ea4f-4441-9ddd-8b036d090c14","2020-02-13","ray_turnbull","-41.1556081753","145.8031227719","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"67e833c5-e949-481f-9d39-90ec2d30d27b","2021-02-16","menura","-37.8152670885","145.3911979437","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"48c19b04-d0e5-4653-9cd8-1421437a8c16","2014-02-26","","-38.082","147.086","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"1b8507f5-e442-4fe1-abb7-69632be17963","2019-02-13","","-35.0","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
